iter,train_elbo,valid_rmse
1,-1036.681884765625,0.22385050356388092
100,-1005.2469482421875,0.15845605731010437
200,-977.0449829101562,0.15691617131233215
300,-949.32373046875,0.15880046784877777
400,-921.6250610351562,0.15390858054161072
500,-894.1945190429688,0.1519899070262909
600,-866.9612426757812,0.15161044895648956
700,-839.813720703125,0.15241312980651855
800,-812.8867797851562,0.15137358009815216
900,-786.1700439453125,0.15135478973388672
1000,-759.7796630859375,0.15128454566001892
1100,-733.518798828125,0.15078195929527283
1200,-707.5626220703125,0.15152721107006073
1300,-681.8904418945312,0.15054158866405487
1400,-656.4660034179688,0.1523551493883133
1500,-631.4425048828125,0.15112201869487762
1600,-606.7057495117188,0.15228816866874695
1700,-582.3253173828125,0.15345534682273865
1800,-558.3585205078125,0.15662211179733276
1900,-534.87451171875,0.154556006193161
2000,-511.7315979003906,0.15552105009555817
