iter,train_elbo,valid_rmse
1,-1382.9012451171875,0.24133865535259247
100,-1352.9486083984375,0.16941270232200623
200,-1325.3453369140625,0.1554369032382965
300,-1298.0968017578125,0.15687154233455658
400,-1270.6434326171875,0.15519587695598602
500,-1243.754638671875,0.15355661511421204
600,-1216.955810546875,0.15152676403522491
700,-1190.1151123046875,0.15042312443256378
800,-1163.441650390625,0.1525830775499344
900,-1137.109375,0.15628330409526825
1000,-1110.8724365234375,0.15262223780155182
1100,-1084.8719482421875,0.15431268513202667
1200,-1059.1859130859375,0.15422703325748444
1300,-1033.61962890625,0.15780924260616302
1400,-1008.4971923828125,0.15818144381046295
1500,-983.751220703125,0.16057716310024261
1600,-959.1610717773438,0.1623353511095047
1700,-934.7534790039062,0.16257420182228088
1800,-910.9986572265625,0.16559480130672455
1900,-887.6008911132812,0.16562795639038086
2000,-864.5659790039062,0.1659690886735916
