iter,train_elbo,valid_rmse
1,-138049.6875,0.25428637862205505
100,-134356.046875,0.17144781351089478
200,-130623.25,0.16388727724552155
300,-126912.390625,0.1762639582157135
400,-123231.140625,0.17602494359016418
500,-119556.7890625,0.17570696771144867
600,-115913.1015625,0.18188822269439697
700,-112288.6171875,0.18269160389900208
800,-108683.4765625,0.192286416888237
900,-105115.875,0.19930952787399292
1000,-101581.0546875,0.19579607248306274
1100,-98071.90625,0.21660086512565613
1200,-94600.2734375,0.22399160265922546
1300,-91154.671875,0.23775337636470795
1400,-87753.8359375,0.24369323253631592
1500,-84401.875,0.2450886219739914
1600,-81095.546875,0.2544257938861847
1700,-77838.65625,0.2603425979614258
1800,-74632.171875,0.2672426104545593
1900,-71483.390625,0.27003014087677
2000,-68388.9765625,0.274204820394516
