iter,train_elbo,valid_rmse
1,-519.9888305664062,0.22779691219329834
100,-492.46087646484375,0.2151801437139511
200,-464.9504089355469,0.23337270319461823
300,-437.73974609375,0.2426971197128296
400,-410.7689208984375,0.23647645115852356
500,-384.1600036621094,0.24963468313217163
600,-357.8957824707031,0.25543007254600525
700,-332.03448486328125,0.269341379404068
800,-306.55218505859375,0.2645500898361206
900,-281.6679382324219,0.2757713198661804
1000,-257.4533996582031,0.2765728831291199
1100,-233.8396453857422,0.2797932028770447
1200,-210.98248291015625,0.286607563495636
1300,-188.95904541015625,0.28755277395248413
1400,-167.91729736328125,0.2880362570285797
1500,-147.92616271972656,0.29026612639427185
1600,-129.02151489257812,0.2975126802921295
1700,-111.35303497314453,0.29711803793907166
1800,-94.9991683959961,0.29757580161094666
1900,-80.06843566894531,0.29828593134880066
2000,-66.5369873046875,0.30108383297920227
