iter,train_elbo,valid_rmse
1,-721.252197265625,0.22385284304618835
100,-689.9020385742188,0.1589757204055786
200,-661.814697265625,0.15808995068073273
300,-634.220947265625,0.15993312001228333
400,-606.6859130859375,0.154183492064476
500,-579.4547729492188,0.15349747240543365
600,-552.4752807617188,0.15188373625278473
700,-525.6286010742188,0.15451568365097046
800,-499.0748291015625,0.15496580302715302
900,-472.7986145019531,0.1540527641773224
1000,-446.95111083984375,0.1542179435491562
1100,-421.3266296386719,0.15776382386684418
1200,-396.1415100097656,0.15998010337352753
1300,-371.37908935546875,0.15900245308876038
1400,-347.02777099609375,0.16111253201961517
1500,-323.3026123046875,0.15995004773139954
1600,-300.0321960449219,0.1633000671863556
1700,-277.3418884277344,0.16499416530132294
1800,-255.4019012451172,0.17262963950634003
1900,-234.21226501464844,0.1728072613477707
2000,-213.720703125,0.17419949173927307
