iter,train_elbo,valid_rmse
1,-736.63818359375,0.2275913804769516
100,-696.8087158203125,0.1630796492099762
200,-670.6283569335938,0.15870986878871918
300,-644.6889038085938,0.16064560413360596
400,-617.5060424804688,0.15548469126224518
500,-591.9387817382812,0.1558726578950882
600,-566.0905151367188,0.15436342358589172
700,-540.0809936523438,0.15446005761623383
800,-514.8704833984375,0.15604126453399658
900,-489.43792724609375,0.15581470727920532
1000,-464.3821716308594,0.1517876237630844
1100,-439.5498046875,0.15458007156848907
1200,-415.18109130859375,0.15544544160366058
1300,-390.9972839355469,0.15554401278495789
1400,-367.4300842285156,0.1567658632993698
1500,-344.57672119140625,0.15607737004756927
1600,-321.7433776855469,0.15789881348609924
1700,-299.4173278808594,0.15798638761043549
1800,-278.2052001953125,0.15913136303424835
1900,-257.521728515625,0.15986782312393188
2000,-237.4199981689453,0.16125570237636566
