iter,train_elbo,valid_rmse
1,-276099.46875,0.2456762045621872
100,-268706.71875,0.1793929487466812
200,-261246.796875,0.1818026900291443
300,-253834.359375,0.18934006989002228
400,-246451.078125,0.18030765652656555
500,-239120.859375,0.19023467600345612
600,-231827.796875,0.20050206780433655
700,-224582.890625,0.2168082296848297
800,-217363.5,0.22083662450313568
900,-210221.390625,0.22668495774269104
1000,-203157.109375,0.22869201004505157
1100,-196134.5625,0.24573175609111786
1200,-189184.78125,0.24917177855968475
1300,-182300.578125,0.2685064971446991
1400,-175511.859375,0.27198851108551025
1500,-168805.453125,0.2748916745185852
1600,-162190.328125,0.2800310552120209
1700,-155671.078125,0.28709304332733154
1800,-149253.875,0.2899591326713562
1900,-142958.28125,0.29721763730049133
2000,-136774.90625,0.3026401698589325
