iter,train_elbo,valid_rmse
1,-721.5508422851562,0.22758564352989197
100,-690.183349609375,0.1639048308134079
200,-662.3389892578125,0.16112081706523895
300,-634.8023071289062,0.1632107049226761
400,-607.0980834960938,0.15674027800559998
500,-580.0140380859375,0.1583128273487091
600,-553.044189453125,0.15676145255565643
700,-526.208740234375,0.15821623802185059
800,-499.7738037109375,0.1617722362279892
900,-473.52276611328125,0.1600792557001114
1000,-447.6751403808594,0.1579621434211731
1100,-422.0869445800781,0.16268613934516907
1200,-396.95831298828125,0.16452908515930176
1300,-372.1592102050781,0.16462300717830658
1400,-347.8800354003906,0.165959894657135
1500,-324.2648620605469,0.1651057004928589
1600,-300.99078369140625,0.1691974401473999
1700,-278.2821960449219,0.1704813688993454
1800,-256.4359436035156,0.17567545175552368
1900,-235.29249572753906,0.17512556910514832
2000,-214.82411193847656,0.18122470378875732
