iter,train_elbo,valid_rmse
1,-718.0906982421875,0.2275947630405426
100,-690.3613891601562,0.17417964339256287
200,-662.5350341796875,0.1880633383989334
300,-634.926025390625,0.19927723705768585
400,-607.4485473632812,0.1972428262233734
500,-580.2084350585938,0.2030419558286667
600,-553.1636352539062,0.20745420455932617
700,-526.3438720703125,0.22041483223438263
800,-499.68682861328125,0.22069814801216125
900,-473.3920593261719,0.23044145107269287
1000,-447.4820251464844,0.2357841283082962
1100,-421.833984375,0.24036890268325806
1200,-396.57275390625,0.24809476733207703
1300,-371.7127380371094,0.2548273503780365
1400,-347.3642578125,0.26167020201683044
1500,-323.5345764160156,0.26646947860717773
1600,-300.22418212890625,0.2740378677845001
1700,-277.5334777832031,0.27448201179504395
1800,-255.51077270507812,0.28057369589805603
1900,-234.24855041503906,0.28107258677482605
2000,-213.72979736328125,0.2894057631492615
