iter,train_elbo,valid_rmse
1,-538.7306518554688,0.23270513117313385
100,-502.86639404296875,0.16962969303131104
200,-478.33709716796875,0.15804021060466766
300,-454.25537109375,0.15852120518684387
400,-429.3439025878906,0.15709848701953888
500,-405.8407287597656,0.1542096883058548
600,-382.10369873046875,0.1513672024011612
700,-358.1111145019531,0.15140898525714874
800,-334.6413879394531,0.1536104679107666
900,-311.96337890625,0.15725457668304443
1000,-289.0206298828125,0.15287530422210693
1100,-266.7240295410156,0.15724395215511322
1200,-245.1758270263672,0.15609338879585266
1300,-224.1322479248047,0.1594424843788147
1400,-204.16329956054688,0.15987975895404816
1500,-185.25784301757812,0.16028057038784027
1600,-166.3994140625,0.1630677729845047
1700,-148.26670837402344,0.16480454802513123
1800,-131.93988037109375,0.16762204468250275
1900,-116.72330474853516,0.16643384099006653
2000,-102.42292022705078,0.16924183070659637
