iter,train_elbo,valid_rmse
1,-1033.531494140625,0.23414111137390137
100,-1005.7271118164062,0.16634371876716614
200,-977.8130493164062,0.16079746186733246
300,-950.0813598632812,0.16501817107200623
400,-922.4434814453125,0.16002465784549713
500,-895.0228881835938,0.16217990219593048
600,-867.7384033203125,0.1613209992647171
700,-840.6300659179688,0.1661202311515808
800,-813.6223754882812,0.1700028032064438
900,-786.9017944335938,0.16972468793392181
1000,-760.474609375,0.16738061606884003
1100,-734.19873046875,0.17461751401424408
1200,-708.1971435546875,0.1779557466506958
1300,-682.4405517578125,0.1795378029346466
1400,-657.04296875,0.18320836126804352
1500,-631.9627075195312,0.18508963286876678
1600,-607.2030029296875,0.1920643150806427
1700,-582.8091430664062,0.1971735954284668
1800,-558.8145751953125,0.19919349253177643
1900,-535.2599487304688,0.20052644610404968
2000,-512.1266479492188,0.20919561386108398
