iter,train_elbo,valid_rmse
1,-1379.7310791015625,0.2275955080986023
100,-1351.0531005859375,0.1635846197605133
200,-1323.0965576171875,0.16021114587783813
300,-1295.3319091796875,0.16172118484973907
400,-1267.6190185546875,0.15492938458919525
500,-1240.170166015625,0.15571773052215576
600,-1212.8680419921875,0.1539027988910675
700,-1185.6907958984375,0.15373672544956207
800,-1158.7186279296875,0.15531598031520844
900,-1131.9190673828125,0.15448400378227234
1000,-1105.4217529296875,0.1540735960006714
1100,-1079.0716552734375,0.15575888752937317
1200,-1053.02197265625,0.15666304528713226
1300,-1027.180419921875,0.158219575881958
1400,-1001.6337280273438,0.15872809290885925
1500,-976.4207763671875,0.1582592874765396
1600,-951.4924926757812,0.15963439643383026
1700,-926.8953857421875,0.16013440489768982
1800,-902.6641235351562,0.16115359961986542
1900,-878.8485717773438,0.16167858242988586
2000,-855.3702392578125,0.1641114056110382
