iter,train_elbo,valid_rmse
1,-1379.523193359375,0.22762176394462585
100,-1351.7161865234375,0.16125302016735077
200,-1323.783447265625,0.1593690812587738
300,-1296.037841796875,0.16180211305618286
400,-1268.392333984375,0.15620972216129303
500,-1240.945068359375,0.15560872852802277
600,-1213.6336669921875,0.15451160073280334
700,-1186.4942626953125,0.15501421689987183
800,-1159.442138671875,0.15500493347644806
900,-1132.6719970703125,0.1578626036643982
1000,-1106.186279296875,0.15861088037490845
1100,-1079.8385009765625,0.1600334644317627
1200,-1053.7470703125,0.16186542809009552
1300,-1027.89208984375,0.16101208329200745
1400,-1002.369140625,0.1611248254776001
1500,-977.1349487304688,0.16096636652946472
1600,-952.2047729492188,0.1615292727947235
1700,-927.6183471679688,0.164005309343338
1800,-903.3795166015625,0.1692439317703247
1900,-879.5513916015625,0.16788770258426666
2000,-856.098876953125,0.17046532034873962
