iter,train_elbo,valid_rmse
1,-520.0083618164062,0.22753319144248962
100,-492.4615173339844,0.2145794779062271
200,-464.96282958984375,0.23102515935897827
300,-437.744140625,0.23776285350322723
400,-410.76849365234375,0.23816271126270294
500,-384.1565856933594,0.25283893942832947
600,-357.89007568359375,0.24963288009166718
700,-332.00408935546875,0.27434927225112915
800,-306.5814514160156,0.270554780960083
900,-281.67193603515625,0.2766247093677521
1000,-257.4347229003906,0.27059057354927063
1100,-233.8260498046875,0.27990275621414185
1200,-210.99867248535156,0.285439670085907
1300,-188.9764404296875,0.2878919839859009
1400,-167.9075927734375,0.28812819719314575
1500,-147.9114227294922,0.28754785656929016
1600,-129.02723693847656,0.2965279519557953
1700,-111.3349380493164,0.2961858808994293
1800,-94.97789001464844,0.29828450083732605
1900,-80.04473114013672,0.29676494002342224
2000,-66.4872817993164,0.29742905497550964
