iter,train_elbo,valid_rmse
1,-520.1220092773438,0.2240423858165741
100,-491.8089294433594,0.16843044757843018
200,-464.2376708984375,0.183781698346138
300,-437.0328063964844,0.19101585447788239
400,-410.0557861328125,0.19247519969940186
500,-383.428466796875,0.1959584802389145
600,-357.1945495605469,0.1989079862833023
700,-331.3089904785156,0.21327416598796844
800,-305.8945617675781,0.2128572314977646
900,-280.9886779785156,0.22466833889484406
1000,-256.7812194824219,0.22407612204551697
1100,-233.17469787597656,0.23679570853710175
1200,-210.3513641357422,0.2412663996219635
1300,-188.36764526367188,0.2450101673603058
1400,-167.28038024902344,0.25088438391685486
1500,-147.3740997314453,0.25355619192123413
1600,-128.4319610595703,0.26277971267700195
1700,-110.73027038574219,0.2645656168460846
1800,-94.37962341308594,0.2734638452529907
1900,-79.47759246826172,0.27146703004837036
2000,-65.92308807373047,0.28036823868751526
