iter,train_elbo,valid_rmse
1,-523.1089477539062,0.22761170566082
100,-492.31561279296875,0.16239042580127716
200,-464.6682434082031,0.15918006002902985
300,-437.5892028808594,0.16518424451351166
400,-410.61663818359375,0.16068480908870697
500,-384.1201171875,0.16154101490974426
600,-357.98577880859375,0.16036240756511688
700,-332.20819091796875,0.16334809362888336
800,-306.8311767578125,0.1638486534357071
900,-282.0386962890625,0.16868728399276733
1000,-257.9603576660156,0.1691175252199173
1100,-234.4413299560547,0.17826834321022034
1200,-211.66107177734375,0.1840195208787918
1300,-189.76087951660156,0.18379658460617065
1400,-168.75637817382812,0.19053465127944946
1500,-148.9977569580078,0.19231867790222168
1600,-130.0524139404297,0.2022365927696228
1700,-112.34003448486328,0.20892690122127533
1800,-96.11408233642578,0.2230890989303589
1900,-81.2347640991211,0.22038400173187256
2000,-67.68733978271484,0.22930318117141724
