iter,train_elbo,valid_rmse
1,-1382.6844482421875,0.22385120391845703
100,-1351.2401123046875,0.1584128737449646
200,-1323.024658203125,0.15672150254249573
300,-1295.2855224609375,0.15829046070575714
400,-1267.57080078125,0.15372636914253235
500,-1240.1207275390625,0.15289005637168884
600,-1212.8541259765625,0.1506582647562027
700,-1185.67236328125,0.15116767585277557
800,-1158.703125,0.14990943670272827
900,-1131.9334716796875,0.15008825063705444
1000,-1105.4774169921875,0.15097305178642273
1100,-1079.142822265625,0.15108177065849304
1200,-1053.097900390625,0.15068228542804718
1300,-1027.3135986328125,0.15040643513202667
1400,-1001.7669067382812,0.15130950510501862
1500,-976.5894165039062,0.15019650757312775
1600,-951.6827392578125,0.15071240067481995
1700,-927.0894165039062,0.15012255311012268
1800,-902.88232421875,0.1530846655368805
1900,-879.1201171875,0.15135733783245087
2000,-855.6541137695312,0.15196414291858673
