iter,train_elbo,valid_rmse
1,-1033.520751953125,0.22761982679367065
100,-1005.7225341796875,0.16263411939144135
200,-977.8020629882812,0.15958811342716217
300,-950.0704345703125,0.16724739968776703
400,-922.4419555664062,0.15974090993404388
500,-895.017578125,0.16017574071884155
600,-867.7335205078125,0.16120761632919312
700,-840.6273803710938,0.16431038081645966
800,-813.61669921875,0.16370147466659546
900,-786.8953857421875,0.167549729347229
1000,-760.4701538085938,0.16763938963413239
1100,-734.1956787109375,0.1759052276611328
1200,-708.1900024414062,0.17854583263397217
1300,-682.4385986328125,0.1776656210422516
1400,-657.0379638671875,0.18523095548152924
1500,-631.9536743164062,0.18561837077140808
1600,-607.1925659179688,0.19134476780891418
1700,-582.8045043945312,0.19627243280410767
1800,-558.8034057617188,0.20762602984905243
1900,-535.2498779296875,0.20928429067134857
2000,-512.114501953125,0.21429096162319183
