iter,train_elbo,valid_rmse
1,-1033.638916015625,0.22761774063110352
100,-1005.0472412109375,0.16031792759895325
200,-977.0568237304688,0.15736545622348785
300,-949.3250732421875,0.16019853949546814
400,-921.6710815429688,0.15453335642814636
500,-894.2478637695312,0.1545661985874176
600,-866.9683227539062,0.15491290390491486
700,-839.8585205078125,0.1553575098514557
800,-812.8546752929688,0.1535947620868683
900,-786.1365356445312,0.15520800650119781
1000,-759.7198486328125,0.1560973823070526
1100,-733.4501953125,0.1577019989490509
1200,-707.44677734375,0.15876328945159912
1300,-681.7110595703125,0.15857966244220734
1400,-656.3151245117188,0.15863120555877686
1500,-631.2459716796875,0.1571301966905594
1600,-606.4880981445312,0.15956942737102509
1700,-582.1014404296875,0.1613287627696991
1800,-558.1200561523438,0.16523680090904236
1900,-534.583740234375,0.16452068090438843
2000,-511.45135498046875,0.16742266714572906
