iter,train_elbo,valid_rmse
1,-276095.84375,0.2588084936141968
100,-268712.15625,0.17324240505695343
200,-261246.609375,0.17544643580913544
300,-253824.734375,0.18244151771068573
400,-246462.484375,0.16966833174228668
500,-239113.671875,0.18557672202587128
600,-231825.296875,0.18856926262378693
700,-224576.796875,0.2001422494649887
800,-217365.90625,0.20448580384254456
900,-210230.546875,0.21488110721111298
1000,-203160.03125,0.2127448320388794
1100,-196141.609375,0.2348354160785675
1200,-189198.90625,0.23608101904392242
1300,-182306.984375,0.2594744861125946
1400,-175505.125,0.2632245123386383
1500,-168799.28125,0.266743540763855
1600,-162188.703125,0.2748164236545563
1700,-155673.671875,0.2786615490913391
1800,-149259.921875,0.28737759590148926
1900,-142961.234375,0.288957417011261
2000,-136772.015625,0.2968241572380066
