iter,train_elbo,valid_rmse
1,-519.9998168945312,0.234174907207489
100,-492.4688415527344,0.21011385321617126
200,-464.96343994140625,0.222951740026474
300,-437.7525634765625,0.22838793694972992
400,-410.7667236328125,0.22786667943000793
500,-384.17413330078125,0.24372917413711548
600,-357.90167236328125,0.24243570864200592
700,-332.0371398925781,0.2673899531364441
800,-306.5592956542969,0.2637038826942444
900,-281.67901611328125,0.26836153864860535
1000,-257.45245361328125,0.26537466049194336
1100,-233.84725952148438,0.2739291191101074
1200,-210.99183654785156,0.27940499782562256
1300,-188.95684814453125,0.2822559177875519
1400,-167.92190551757812,0.2850492000579834
1500,-147.93145751953125,0.2847139835357666
1600,-129.04136657714844,0.29303619265556335
1700,-111.35618591308594,0.2934081554412842
1800,-95.0120620727539,0.2931686341762543
1900,-80.08476257324219,0.2945903539657593
2000,-66.54896545410156,0.29493585228919983
