iter,train_elbo,valid_rmse
1,-519.9965209960938,0.22411727905273438
100,-492.4559020996094,0.22125688195228577
200,-464.9497985839844,0.24089622497558594
300,-437.73333740234375,0.24715319275856018
400,-410.7724609375,0.2437499612569809
500,-384.144287109375,0.2564927339553833
600,-357.88580322265625,0.26041918992996216
700,-332.0040588378906,0.2729905843734741
800,-306.57623291015625,0.2711228132247925
900,-281.6642761230469,0.28210219740867615
1000,-257.4372863769531,0.28057724237442017
1100,-233.8213653564453,0.28458571434020996
1200,-210.99131774902344,0.29086145758628845
1300,-188.98220825195312,0.2905576229095459
1400,-167.90745544433594,0.2913540005683899
1500,-147.9107666015625,0.29417216777801514
1600,-129.0127716064453,0.2996313273906708
1700,-111.33744049072266,0.29973581433296204
1800,-94.96935272216797,0.30168968439102173
1900,-80.03173828125,0.3004027307033539
2000,-66.47941589355469,0.3035780191421509
