iter,train_elbo,valid_rmse
1,-1379.5421142578125,0.22759556770324707
100,-1351.7159423828125,0.16445793211460114
200,-1323.79541015625,0.16211359202861786
300,-1296.0418701171875,0.16348640620708466
400,-1268.397705078125,0.15807890892028809
500,-1240.9344482421875,0.16085872054100037
600,-1213.628662109375,0.1603935807943344
700,-1186.4659423828125,0.16084231436252594
800,-1159.4752197265625,0.16415755450725555
900,-1132.676025390625,0.16374869644641876
1000,-1106.1766357421875,0.16270983219146729
1100,-1079.8255615234375,0.16551950573921204
1200,-1053.767578125,0.16680778563022614
1300,-1027.9256591796875,0.1679181158542633
1400,-1002.3698120117188,0.16818848252296448
1500,-977.1334228515625,0.16682754456996918
1600,-952.2131958007812,0.1689104437828064
1700,-927.6173095703125,0.1710076779127121
1800,-903.3683471679688,0.1717873364686966
1900,-879.53466796875,0.1726398915052414
2000,-856.0534057617188,0.1742292046546936
