iter,train_elbo,valid_rmse
1,-718.2239379882812,0.2238452136516571
100,-689.6715698242188,0.16084173321723938
200,-661.7841186523438,0.16241733729839325
300,-634.1687622070312,0.1666756123304367
400,-606.6813354492188,0.16327543556690216
500,-579.4261474609375,0.162160724401474
600,-552.3959350585938,0.1626809686422348
700,-525.5536499023438,0.16995979845523834
800,-498.9598693847656,0.16768591105937958
900,-472.6469421386719,0.17262013256549835
1000,-446.74420166015625,0.1730114072561264
1100,-421.0970458984375,0.18306270241737366
1200,-395.8768310546875,0.18643653392791748
1300,-371.0523376464844,0.18699003756046295
1400,-346.67034912109375,0.1937008649110794
1500,-322.8770751953125,0.19548790156841278
1600,-299.5679931640625,0.20783887803554535
1700,-276.8642883300781,0.2160274088382721
1800,-254.85804748535156,0.23279984295368195
1900,-233.60389709472656,0.23272410035133362
2000,-213.06915283203125,0.24396443367004395
