iter,train_elbo,valid_rmse
1,-721.4874877929688,0.23413494229316711
100,-690.5946655273438,0.16476745903491974
200,-662.9603881835938,0.15771399438381195
300,-635.6172485351562,0.1610698103904724
400,-608.0028076171875,0.15641631186008453
500,-581.0321655273438,0.15652190148830414
600,-554.2152709960938,0.1569519191980362
700,-527.4755859375,0.15787413716316223
800,-501.07928466796875,0.15885625779628754
900,-474.9402770996094,0.15948060154914856
1000,-449.20269775390625,0.15845246613025665
1100,-423.7029113769531,0.15869683027267456
1200,-398.6160583496094,0.1620180457830429
1300,-373.8525695800781,0.1661122590303421
1400,-349.69525146484375,0.16743402183055878
1500,-326.1933898925781,0.1668398082256317
1600,-302.9634704589844,0.16919763386249542
1700,-280.32244873046875,0.17207194864749908
1800,-258.5752868652344,0.17458604276180267
1900,-237.4929656982422,0.1743226945400238
2000,-217.14483642578125,0.18067970871925354
