iter,train_elbo,valid_rmse
1,-1379.533203125,0.24134035408496857
100,-1351.735595703125,0.17049682140350342
200,-1323.8001708984375,0.15768085420131683
300,-1296.051513671875,0.16024887561798096
400,-1268.400146484375,0.15836161375045776
500,-1240.9560546875,0.15705765783786774
600,-1213.64892578125,0.15605446696281433
700,-1186.5052490234375,0.1540861278772354
800,-1159.4542236328125,0.15605567395687103
900,-1132.6871337890625,0.15826858580112457
1000,-1106.1966552734375,0.15559613704681396
1100,-1079.8509521484375,0.1593931019306183
1200,-1053.7650146484375,0.15869209170341492
1300,-1027.904052734375,0.16264259815216064
1400,-1002.3873901367188,0.16743329167366028
1500,-977.1585083007812,0.16780246794223785
1600,-952.2315673828125,0.1693490892648697
1700,-927.6410522460938,0.17271676659584045
1800,-903.4063720703125,0.17479661107063293
1900,-879.5795288085938,0.17266586422920227
2000,-856.13037109375,0.17628274857997894
