iter,train_elbo,valid_rmse
1,-1379.53369140625,0.23413996398448944
100,-1351.7205810546875,0.16522489488124847
200,-1323.7958984375,0.15918385982513428
300,-1296.051025390625,0.16352389752864838
400,-1268.394775390625,0.15872718393802643
500,-1240.9500732421875,0.15863753855228424
600,-1213.639404296875,0.157919779419899
700,-1186.4967041015625,0.15853430330753326
800,-1159.4483642578125,0.1610838621854782
900,-1132.6787109375,0.1598602682352066
1000,-1106.1903076171875,0.15967555344104767
1100,-1079.8428955078125,0.1608409732580185
1200,-1053.7537841796875,0.16421854496002197
1300,-1027.893310546875,0.16275933384895325
1400,-1002.3750610351562,0.16549907624721527
1500,-977.1437377929688,0.16532626748085022
1600,-952.2139892578125,0.1663714498281479
1700,-927.6235961914062,0.17223556339740753
1800,-903.3892822265625,0.16997681558132172
1900,-879.5609130859375,0.17120911180973053
2000,-856.11083984375,0.1727086752653122
