iter,train_elbo,valid_rmse
1,-520.1716918945312,0.2413257211446762
100,-492.0301818847656,0.17491045594215393
200,-464.46722412109375,0.1662270873785019
300,-437.2908935546875,0.17144107818603516
400,-410.2748718261719,0.1717097908258438
500,-383.7298278808594,0.1759793907403946
600,-357.5487060546875,0.17237752676010132
700,-331.6797180175781,0.1802273541688919
800,-306.2444152832031,0.1876278817653656
900,-281.4369201660156,0.19934456050395966
1000,-257.1900634765625,0.19352148473262787
1100,-233.61167907714844,0.207489013671875
1200,-210.81822204589844,0.2137916088104248
1300,-188.82882690429688,0.22148321568965912
1400,-167.84027099609375,0.22919216752052307
1500,-148.0089569091797,0.23296524584293365
1600,-129.0927734375,0.2482282519340515
1700,-111.3056411743164,0.2546444833278656
1800,-94.9989242553711,0.25045937299728394
1900,-80.205810546875,0.2587226629257202
2000,-66.6485824584961,0.26284363865852356
