iter,train_elbo,valid_rmse
1,-1382.9195556640625,0.23413874208927155
100,-1351.93310546875,0.16442029178142548
200,-1324.19140625,0.15633827447891235
300,-1296.6929931640625,0.1606350988149643
400,-1268.8919677734375,0.1558128446340561
500,-1241.7064208984375,0.15398091077804565
600,-1214.600830078125,0.1528777778148651
700,-1187.528564453125,0.15361729264259338
800,-1160.723876953125,0.1544388383626938
900,-1134.095947265625,0.1539294421672821
1000,-1107.743408203125,0.15188728272914886
1100,-1081.5386962890625,0.153659850358963
1200,-1055.605224609375,0.15753506124019623
1300,-1029.846923828125,0.15711426734924316
1400,-1004.507080078125,0.15836025774478912
1500,-979.5162353515625,0.15529397130012512
1600,-954.6752319335938,0.15694095194339752
1700,-930.1616821289062,0.1592681109905243
1800,-906.1585693359375,0.16049624979496002
1900,-882.5271606445312,0.1593579649925232
2000,-859.224365234375,0.16184315085411072
