iter,train_elbo,valid_rmse
1,-520.1070556640625,0.2276175320148468
100,-491.8363952636719,0.16769897937774658
200,-464.27166748046875,0.17609137296676636
300,-437.0762023925781,0.1863759160041809
400,-410.0851135253906,0.1827668845653534
500,-383.48077392578125,0.18726128339767456
600,-357.2491455078125,0.1915217936038971
700,-331.3917541503906,0.20398694276809692
800,-305.9233703613281,0.2084709107875824
900,-281.04852294921875,0.21878378093242645
1000,-256.8556823730469,0.2185904085636139
1100,-233.25927734375,0.23101909458637238
1200,-210.4121856689453,0.23532141745090485
1300,-188.409423828125,0.24027471244335175
1400,-167.36398315429688,0.24903760850429535
1500,-147.4635009765625,0.2502881586551666
1600,-128.518798828125,0.25919339060783386
1700,-110.82217407226562,0.26141056418418884
1800,-94.49295043945312,0.2696208357810974
1900,-79.60122680664062,0.2689896821975708
2000,-66.06036376953125,0.27711349725723267
