iter,train_elbo,valid_rmse
1,-1379.7430419921875,0.23270855844020844
100,-1351.151123046875,0.17043262720108032
200,-1323.1590576171875,0.15923945605754852
300,-1295.3819580078125,0.1609552651643753
400,-1267.694580078125,0.1586051881313324
500,-1240.2569580078125,0.15580931305885315
600,-1212.9681396484375,0.1522444784641266
700,-1185.7880859375,0.15232838690280914
800,-1158.808837890625,0.15348689258098602
900,-1132.03955078125,0.15767420828342438
1000,-1105.5263671875,0.15433911979198456
1100,-1079.1866455078125,0.1573655754327774
1200,-1053.1412353515625,0.1563185751438141
1300,-1027.303955078125,0.15980419516563416
1400,-1001.7794799804688,0.16089507937431335
1500,-976.5742797851562,0.16421490907669067
1600,-951.6602172851562,0.16351395845413208
1700,-927.0562133789062,0.16548457741737366
1800,-902.828369140625,0.1678362935781479
1900,-879.0223999023438,0.16860121488571167
2000,-855.5745849609375,0.16862750053405762
