iter,train_elbo,valid_rmse
1,-1382.9827880859375,0.22759632766246796
100,-1351.5218505859375,0.16349279880523682
200,-1323.568359375,0.1601303517818451
300,-1295.86865234375,0.16165591776371002
400,-1267.9853515625,0.15588010847568512
500,-1240.6773681640625,0.1551780253648758
600,-1213.43603515625,0.15402616560459137
700,-1186.26123046875,0.15487635135650635
800,-1159.4195556640625,0.15823987126350403
900,-1132.665771484375,0.15599745512008667
1000,-1106.22705078125,0.15501192212104797
1100,-1079.927978515625,0.1569628119468689
1200,-1053.9383544921875,0.15759503841400146
1300,-1028.138427734375,0.15728746354579926
1400,-1002.6590576171875,0.15827828645706177
1500,-977.5653686523438,0.15645194053649902
1600,-952.6703491210938,0.15754689276218414
1700,-928.0924072265625,0.15894581377506256
1800,-903.9766845703125,0.15989845991134644
1900,-880.2446899414062,0.15876786410808563
2000,-856.83154296875,0.16073648631572723
