iter,train_elbo,valid_rmse
1,-1036.6407470703125,0.22761812806129456
100,-1005.493896484375,0.15985272824764252
200,-977.37841796875,0.15744799375534058
300,-949.7327880859375,0.15950867533683777
400,-922.0806274414062,0.1541561484336853
500,-894.736328125,0.15270231664180756
600,-867.5316162109375,0.15203139185905457
700,-840.4663696289062,0.15202367305755615
800,-813.5316772460938,0.1521591991186142
900,-786.8627319335938,0.1520983725786209
1000,-760.5255126953125,0.1514270305633545
1100,-734.3037109375,0.15215575695037842
1200,-708.3453979492188,0.15314064919948578
1300,-682.6937866210938,0.1529349386692047
1400,-657.3345947265625,0.15467584133148193
1500,-632.356689453125,0.15238840878009796
1600,-607.6381225585938,0.1544872671365738
1700,-583.2738647460938,0.1550390124320984
1800,-559.3831787109375,0.15964891016483307
1900,-535.926513671875,0.15921300649642944
2000,-512.8484497070312,0.1596311628818512
