iter,train_elbo,valid_rmse
1,-1033.7034912109375,0.24133823812007904
100,-1005.2279663085938,0.16974753141403198
200,-977.2498779296875,0.15517133474349976
300,-949.5245971679688,0.15746107697486877
400,-921.8583374023438,0.15497887134552002
500,-894.4768676757812,0.15508924424648285
600,-867.240478515625,0.1543419361114502
700,-840.1359252929688,0.1535341441631317
800,-813.1406860351562,0.15291434526443481
900,-786.4657592773438,0.15805406868457794
1000,-760.0376586914062,0.15364785492420197
1100,-733.7896118164062,0.1558382511138916
1200,-707.82373046875,0.1581949144601822
1300,-682.0884399414062,0.15904216468334198
1400,-656.7276611328125,0.1602538526058197
1500,-631.7061767578125,0.16341738402843475
1600,-606.9783935546875,0.16592131555080414
1700,-582.5757446289062,0.16740266978740692
1800,-558.6261596679688,0.17042602598667145
1900,-535.128662109375,0.17245686054229736
2000,-512.038330078125,0.17444631457328796
