iter,train_elbo,valid_rmse
1,-718.0984497070312,0.2240505963563919
100,-690.35546875,0.17672160267829895
200,-662.5350341796875,0.19860568642616272
300,-634.9185791015625,0.204245463013649
400,-607.4521484375,0.20636388659477234
500,-580.1935424804688,0.21191585063934326
600,-553.1543579101562,0.2145722359418869
700,-526.31396484375,0.22519488632678986
800,-499.7129211425781,0.22836542129516602
900,-473.3902282714844,0.24177420139312744
1000,-447.46826171875,0.24404527246952057
1100,-421.8169860839844,0.24758993089199066
1200,-396.5856628417969,0.25956782698631287
1300,-371.7437438964844,0.2650902271270752
1400,-347.3592529296875,0.26960399746894836
1500,-323.52685546875,0.2733231782913208
1600,-300.223876953125,0.2804464101791382
1700,-277.5275573730469,0.28126582503318787
1800,-255.4894256591797,0.28622519969940186
1900,-234.2229766845703,0.2869502007961273
2000,-213.67843627929688,0.2935238778591156
