iter,train_elbo,valid_rmse
1,-1379.641357421875,0.22761911153793335
100,-1351.041015625,0.16000759601593018
200,-1323.0364990234375,0.1575913280248642
300,-1295.2889404296875,0.16034117341041565
400,-1267.62109375,0.15432333946228027
500,-1240.172119140625,0.15253129601478577
600,-1212.865234375,0.1509707272052765
700,-1185.72119140625,0.15233959257602692
800,-1158.6746826171875,0.1524292677640915
900,-1131.904296875,0.15263788402080536
1000,-1105.4251708984375,0.15333974361419678
1100,-1079.0811767578125,0.15469054877758026
1200,-1052.9910888671875,0.15469160676002502
1300,-1027.1480712890625,0.15497586131095886
1400,-1001.6259765625,0.1555391401052475
1500,-976.4053955078125,0.15410631895065308
1600,-951.4754638671875,0.15488280355930328
1700,-926.8876953125,0.15455025434494019
1800,-902.6627807617188,0.15897227823734283
1900,-878.8482666015625,0.15614640712738037
2000,-855.3966064453125,0.15827225148677826
