iter,train_elbo,valid_rmse
1,-718.2735595703125,0.24135667085647583
100,-689.8795776367188,0.17056897282600403
200,-662.0042724609375,0.1574617177248001
300,-634.4126586914062,0.15955883264541626
400,-606.8998413085938,0.15789273381233215
500,-579.7112426757812,0.15671668946743011
600,-552.716796875,0.15405353903770447
700,-525.9030151367188,0.1573539823293686
800,-499.27349853515625,0.1593305617570877
900,-473.04107666015625,0.1637939214706421
1000,-447.1247863769531,0.1599631905555725
1100,-421.5071716308594,0.16735494136810303
1200,-396.29046630859375,0.17171894013881683
1300,-371.45843505859375,0.17458555102348328
1400,-347.1730651855469,0.1816088706254959
1500,-323.45574951171875,0.18697227537631989
1600,-300.16436767578125,0.19389592111110687
1700,-277.43121337890625,0.20037299394607544
1800,-255.48114013671875,0.20580753684043884
1900,-234.3218231201172,0.21289867162704468
2000,-213.8485565185547,0.2178969532251358
