iter,train_elbo,valid_rmse
1,-519.9990234375,0.24130931496620178
100,-492.4847106933594,0.20332415401935577
200,-464.9720153808594,0.20786798000335693
300,-437.7568664550781,0.22521719336509705
400,-410.7760009765625,0.22731339931488037
500,-384.1740417480469,0.23307619988918304
600,-357.9154968261719,0.22987091541290283
700,-332.04974365234375,0.2458004504442215
800,-306.56536865234375,0.2547757923603058
900,-281.69940185546875,0.2665763795375824
1000,-257.4645080566406,0.2604404091835022
1100,-233.85108947753906,0.26581600308418274
1200,-211.00579833984375,0.27040621638298035
1300,-188.9777374267578,0.27510860562324524
1400,-167.94805908203125,0.2779080867767334
1500,-147.96083068847656,0.27894335985183716
1600,-129.06649780273438,0.28743600845336914
1700,-111.37643432617188,0.28749433159828186
1800,-95.02523040771484,0.28791841864585876
1900,-80.11445617675781,0.2878177762031555
2000,-66.58161163330078,0.29407697916030884
