iter,train_elbo,valid_rmse
1,-1379.71044921875,0.2341393232345581
100,-1351.0882568359375,0.1644887924194336
200,-1323.1436767578125,0.15627546608448029
300,-1295.40234375,0.1611773520708084
400,-1267.684814453125,0.15729022026062012
500,-1240.2554931640625,0.15552596747875214
600,-1212.9547119140625,0.1545776128768921
700,-1185.8046875,0.1552310734987259
800,-1158.780517578125,0.15660081803798676
900,-1132.0108642578125,0.1551169455051422
1000,-1105.53271484375,0.15400490164756775
1100,-1079.1951904296875,0.1560516059398651
1200,-1053.1197509765625,0.15759395062923431
1300,-1027.2615966796875,0.1592138707637787
1400,-1001.759765625,0.16029605269432068
1500,-976.562255859375,0.15842902660369873
1600,-951.6306762695312,0.15896087884902954
1700,-927.0350341796875,0.16267874836921692
1800,-902.8349609375,0.160115584731102
1900,-879.0226440429688,0.1615121066570282
2000,-855.5860595703125,0.1643059253692627
