iter,train_elbo,valid_rmse
1,-1383.031494140625,0.23270799219608307
100,-1352.1693115234375,0.17021460831165314
200,-1324.2083740234375,0.1584584265947342
300,-1296.5838623046875,0.15906354784965515
400,-1268.939697265625,0.15812014043331146
500,-1241.7320556640625,0.15586420893669128
600,-1214.6419677734375,0.1514946073293686
700,-1187.5386962890625,0.153824582695961
800,-1160.7215576171875,0.15611667931079865
900,-1134.168212890625,0.15803495049476624
1000,-1107.7335205078125,0.15522964298725128
1100,-1081.5284423828125,0.15783873200416565
1200,-1055.6243896484375,0.1573825627565384
1300,-1029.9237060546875,0.1615549474954605
1400,-1004.5890502929688,0.16076603531837463
1500,-979.606201171875,0.16336344182491302
1600,-954.8050537109375,0.16234785318374634
1700,-930.2821655273438,0.1650698184967041
1800,-906.2285766601562,0.16636429727077484
1900,-882.6262817382812,0.1662103235721588
2000,-859.3809204101562,0.1675782948732376
