iter,train_elbo,valid_rmse
1,-523.44873046875,0.22759036719799042
100,-492.3570861816406,0.1651393473148346
200,-464.8565979003906,0.16346055269241333
300,-437.7607421875,0.16904394328594208
400,-410.5524597167969,0.16249564290046692
500,-384.1427001953125,0.1664704531431198
600,-357.9639892578125,0.16375002264976501
700,-332.1087341308594,0.16902710497379303
800,-306.89306640625,0.17248569428920746
900,-282.0743408203125,0.17194180190563202
1000,-257.89422607421875,0.16864599287509918
1100,-234.3660430908203,0.17833343148231506
1200,-211.66427612304688,0.1817653328180313
1300,-189.6780242919922,0.18519951403141022
1400,-168.6872100830078,0.1907646209001541
1500,-149.08094787597656,0.193858802318573
1600,-130.08712768554688,0.20279651880264282
1700,-112.25767517089844,0.2093106210231781
1800,-96.09578704833984,0.21503882110118866
1900,-81.24403381347656,0.2155681550502777
2000,-67.68975830078125,0.22662097215652466
