iter,train_elbo,valid_rmse
1,-538.3016967773438,0.234134703874588
100,-501.9090881347656,0.16391386091709137
200,-478.13885498046875,0.15633223950862885
300,-454.5504455566406,0.15968622267246246
400,-429.2734680175781,0.15514244139194489
500,-405.66436767578125,0.15549024939537048
600,-381.89013671875,0.15537987649440765
700,-357.90191650390625,0.1559513956308365
800,-334.7044982910156,0.15832233428955078
900,-311.6148376464844,0.15712983906269073
1000,-288.9163513183594,0.15494734048843384
1100,-266.7184753417969,0.15611767768859863
1200,-245.04209899902344,0.158333882689476
1300,-223.93910217285156,0.15953126549720764
1400,-203.741943359375,0.1591201275587082
1500,-184.86306762695312,0.15680775046348572
1600,-166.04074096679688,0.1607048064470291
1700,-147.9312744140625,0.16282348334789276
1800,-131.75869750976562,0.16056954860687256
1900,-116.32366180419922,0.1611519753932953
2000,-101.96979522705078,0.16306522488594055
