iter,train_elbo,valid_rmse
1,-523.497314453125,0.23270446062088013
100,-493.00970458984375,0.17228497564792633
200,-465.4942932128906,0.16184751689434052
300,-438.4836730957031,0.16292200982570648
400,-411.48095703125,0.1636483073234558
500,-385.18408203125,0.16199228167533875
600,-359.1918029785156,0.1580568104982376
700,-333.4050598144531,0.15834356844425201
800,-308.1784362792969,0.16190075874328613
900,-283.5573425292969,0.16946299374103546
1000,-259.3551025390625,0.1653386354446411
1100,-235.89317321777344,0.17172998189926147
1200,-213.2540740966797,0.17460566759109497
1300,-191.3830108642578,0.181561678647995
1400,-170.5314178466797,0.1861197054386139
1500,-150.96115112304688,0.18830186128616333
1600,-132.0128936767578,0.19839587807655334
1700,-114.0997543334961,0.20518380403518677
1800,-97.9029312133789,0.21063855290412903
1900,-83.18220520019531,0.2166060358285904
2000,-69.58792114257812,0.22165769338607788
