iter,train_elbo,valid_rmse
1,-718.1103515625,0.22755318880081177
100,-690.3619384765625,0.1788085401058197
200,-662.5469970703125,0.19026917219161987
300,-634.9310302734375,0.2013576328754425
400,-607.450439453125,0.19970732927322388
500,-580.2028198242188,0.2079024761915207
600,-553.1572265625,0.20431272685527802
700,-526.313720703125,0.21960845589637756
800,-499.7196350097656,0.22836601734161377
900,-473.3977355957031,0.23407654464244843
1000,-447.4669189453125,0.22868327796459198
1100,-421.8205871582031,0.2418118119239807
1200,-396.59100341796875,0.251899778842926
1300,-371.7390441894531,0.25573524832725525
1400,-347.3600769042969,0.26309141516685486
1500,-323.5322570800781,0.2630467116832733
1600,-300.2359924316406,0.27842384576797485
1700,-277.5267639160156,0.2800268232822418
1800,-255.49867248535156,0.2811126708984375
1900,-234.23550415039062,0.2831079959869385
2000,-213.68618774414062,0.2895403802394867
