iter,train_elbo,valid_rmse
1,-718.1121826171875,0.23268690705299377
100,-690.3766479492188,0.18051208555698395
200,-662.5547485351562,0.17996229231357574
300,-634.9312133789062,0.19089780747890472
400,-607.4547729492188,0.1964496523141861
500,-580.203369140625,0.19853192567825317
600,-553.1690673828125,0.1917949616909027
700,-526.3201293945312,0.20676088333129883
800,-499.7232360839844,0.2208443284034729
900,-473.40838623046875,0.2330489456653595
1000,-447.46990966796875,0.21846069395542145
1100,-421.8213195800781,0.2358480989933014
1200,-396.5973815917969,0.24590052664279938
1300,-371.7486572265625,0.25047171115875244
1400,-347.3765563964844,0.2557026147842407
1500,-323.55126953125,0.2626788318157196
1600,-300.2543029785156,0.2727952003479004
1700,-277.53973388671875,0.27581897377967834
1800,-255.50355529785156,0.27480632066726685
1900,-234.25411987304688,0.27626314759254456
2000,-213.7085723876953,0.28356316685676575
